"Goal","Target","Indicator Ref","IndicatorId","Indicator Description","Series Code","Series Type","Series Description","Parent Country or Area Code","Country or Area Code","Country or Area Name","LDC","LLDC","SIDS","Frequency","Source type","Age group","Location","Sex","Value type","Unit","Unit multiplier","1986","FN","1987","FN","1988","FN","1989","FN","1990","FN","1991","FN","1992","FN","1993","FN","1994","FN","1995","FN","1996","FN","1997","FN","1998","FN","1999","FN","2000","FN","2001","FN","2002","FN","2003","FN","2004","FN","2005","FN","2006","FN","2007","FN","2008","FN","2009","FN","2010","FN","2011","FN","2012","FN","2013","FN","2014","FN","2015","FN","2016","FN"
"8","8.5","8.5.1","C080501","Average hourly earnings of female and male employees, by occupation, age and persons with disabilities","SL_EMP_EARN08_6","SD","Average hourly earnings of skilled agricultural, forestry and fishery workers (ISCO-08)","M49_EUR_EE","POL","Poland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Male","","Local currency","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.35","C, 25, 105, 202","","","",""
"8","8.5","8.5.1","C080501","Average hourly earnings of female and male employees, by occupation, age and persons with disabilities","SL_EMP_EARN08_7","SD","Average hourly earnings of craft and related trades workers (ISCO-08)","M49_EUR_EE","POL","Poland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Male","","Local currency","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.48","C, 25, 105, 202","","","",""
"8","8.5","8.5.1","C080501","Average hourly earnings of female and male employees, by occupation, age and persons with disabilities","SL_EMP_EARN08_7","SD","Average hourly earnings of craft and related trades workers (ISCO-08)","M49_EUR_EE","POL","Poland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Female","","Local currency","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.84","C, 25, 105, 202","","","",""
"8","8.5","8.5.1","C080501","Average hourly earnings of female and male employees, by occupation, age and persons with disabilities","SL_EMP_EARN08_7","SD","Average hourly earnings of craft and related trades workers (ISCO-08)","M49_EUR_EE","POL","Poland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Local currency","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.53","C, 25, 105, 202","","","",""
"8","8.5","8.5.1","C080501","Average hourly earnings of female and male employees, by occupation, age and persons with disabilities","SL_EMP_EARN08_8","SD","Average hourly earnings of plant and machine operators, and assemblers (ISCO-08)","M49_EUR_EE","POL","Poland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Female","","Local currency","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.17","C, 25, 105, 202","","","",""
"8","8.5","8.5.1","C080501","Average hourly earnings of female and male employees, by occupation, age and persons with disabilities","SL_EMP_EARN08_9","SD","Average hourly earnings of elementary occupations (ISCO-08)","M49_EUR_EE","POL","Poland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Female","","Local currency","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.02","C, 25, 105, 202","","","",""
"8","8.5","8.5.1","C080501","Average hourly earnings of female and male employees, by occupation, age and persons with disabilities","SL_EMP_EARN08_9","SD","Average hourly earnings of elementary occupations (ISCO-08)","M49_EUR_EE","POL","Poland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Male","","Local currency","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.17","C, 25, 105, 202","","","",""
"8","8.5","8.5.1","C080501","Average hourly earnings of female and male employees, by occupation, age and persons with disabilities","SL_EMP_EARN08_9","SD","Average hourly earnings of elementary occupations (ISCO-08)","M49_EUR_EE","POL","Poland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Local currency","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.88","C, 25, 105, 202","","","",""
"8","8.5","8.5.2","C080502","Unemployment rate, by sex, age and persons with disabilities","SL_TLF_UEM","SD","Unemployment rate","M49_EUR_EE","POL","Poland","","","","Annual","Not available","15 to 24 years old","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.70","C, 11, 107","39.20","C, 12, 107","41.60","C, 13, 107","41.40","C, 14, 107","40.10","C, 15, 107","36.90","C, 16, 107","29.80","C, 17, 107","21.70","C, 18, 107","17.30","C, 19, 107","20.60","C, 20, 107","23.70","C, 21, 107","25.80","C, 22, 107","26.50","C, 23, 107","27.30","C, 24, 107","23.90","C, 25, 107","20.80","C, 26, 107","",""
"8","8.5","8.5.2","C080502","Unemployment rate, by sex, age and persons with disabilities","SL_TLF_UEM","SD","Unemployment rate","M49_EUR_EE","POL","Poland","","","","Annual","Not available","15 to 24 years old","Total (national level)","Female","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.20","C, 11, 107","40.60","C, 12, 107","42.40","C, 13, 107","42.80","C, 14, 107","41.50","C, 15, 107","38.30","C, 16, 107","31.60","C, 17, 107","23.80","C, 18, 107","19.90","C, 19, 107","21.20","C, 20, 107","25.40","C, 21, 107","28.80","C, 22, 107","30.00","C, 23, 107","30.10","C, 24, 107","25.50","C, 25, 107","20.90","C, 26, 107","",""
"8","8.5","8.5.2","C080502","Unemployment rate, by sex, age and persons with disabilities","SL_TLF_UEM","SD","Unemployment rate","M49_EUR_EE","POL","Poland","","","","Annual","Not available","15 to 24 years old","Total (national level)","Male","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.30","C, 11, 107","38.00","C, 12, 107","41.00","C, 13, 107","40.30","C, 14, 107","38.90","C, 15, 107","35.70","C, 16, 107","28.30","C, 17, 107","20.00","C, 18, 107","15.20","C, 19, 107","20.20","C, 20, 107","22.40","C, 21, 107","23.60","C, 22, 107","24.10","C, 23, 107","25.40","C, 24, 107","22.70","C, 25, 107","20.70","C, 26, 107","",""
"8","8.5","8.5.2","C080502","Unemployment rate, by sex, age and persons with disabilities","SL_TLF_UEM","SD","Unemployment rate","M49_EUR_EE","POL","Poland","","","","Annual","Not available","15 years old and over","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.30","C, 11, 107","18.40","C, 12, 107","19.90","C, 13, 107","19.40","C, 14, 107","19.10","C, 15, 107","17.70","C, 16, 107","13.80","C, 17, 107","9.60","C, 18, 107","7.10","C, 19, 107","8.20","C, 20, 107","9.60","C, 21, 107","9.60","C, 22, 107","10.10","C, 23, 107","10.30","C, 24, 107","9.00","C, 25, 107","7.50","C, 26, 107","",""
"8","8.5","8.5.2","C080502","Unemployment rate, by sex, age and persons with disabilities","SL_TLF_UEM","SD","Unemployment rate","M49_EUR_EE","POL","Poland","","","","Annual","Not available","15 years old and over","Total (national level)","Female","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.30","C, 11, 107","20.00","C, 12, 107","20.70","C, 13, 107","19.90","C, 14, 107","19.80","C, 15, 107","19.10","C, 16, 107","14.90","C, 17, 107","10.30","C, 18, 107","8.00","C, 19, 107","8.70","C, 20, 107","10.00","C, 21, 107","10.40","C, 22, 107","10.90","C, 23, 107","11.10","C, 24, 107","9.60","C, 25, 107","7.70","C, 26, 107","",""
"8","8.5","8.5.2","C080502","Unemployment rate, by sex, age and persons with disabilities","SL_TLF_UEM","SD","Unemployment rate","M49_EUR_EE","POL","Poland","","","","Annual","Not available","15 years old and over","Total (national level)","Male","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.60","C, 11, 107","17.00","C, 12, 107","19.20","C, 13, 107","18.90","C, 14, 107","18.50","C, 15, 107","16.60","C, 16, 107","13.00","C, 17, 107","9.00","C, 18, 107","6.40","C, 19, 107","7.80","C, 20, 107","9.30","C, 21, 107","9.00","C, 22, 107","9.40","C, 23, 107","9.70","C, 24, 107","8.50","C, 25, 107","7.30","C, 26, 107","",""
"8","8.5","8.5.2","C080502","Unemployment rate, by sex, age and persons with disabilities","SL_TLF_UEM","SD","Unemployment rate","M49_EUR_EE","POL","Poland","","","","Annual","Not available","25 years old and over","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.60","C, 11, 107","15.10","C, 12, 107","16.60","C, 13, 107","16.10","C, 14, 107","16.10","C, 15, 107","15.10","C, 16, 107","11.70","C, 17, 107","8.10","C, 18, 107","5.90","C, 19, 107","6.80","C, 20, 107","8.00","C, 21, 107","8.00","C, 22, 107","8.50","C, 23, 107","8.70","C, 24, 107","7.60","C, 25, 107","6.40","C, 26, 107","",""
"8","8.5","8.5.2","C080502","Unemployment rate, by sex, age and persons with disabilities","SL_TLF_UEM","SD","Unemployment rate","M49_EUR_EE","POL","Poland","","","","Annual","Not available","25 years old and over","Total (national level)","Female","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.60","C, 11, 107","16.80","C, 12, 107","17.50","C, 13, 107","16.70","C, 14, 107","16.80","C, 15, 107","16.60","C, 16, 107","12.80","C, 17, 107","8.70","C, 18, 107","6.60","C, 19, 107","7.30","C, 20, 107","8.40","C, 21, 107","8.70","C, 22, 107","9.20","C, 23, 107","9.50","C, 24, 107","8.30","C, 25, 107","6.70","C, 26, 107","",""
"8","8.5","8.5.2","C080502","Unemployment rate, by sex, age and persons with disabilities","SL_TLF_UEM","SD","Unemployment rate","M49_EUR_EE","POL","Poland","","","","Annual","Not available","25 years old and over","Total (national level)","Male","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.80","C, 11, 107","13.60","C, 12, 107","15.90","C, 13, 107","15.50","C, 14, 107","15.50","C, 15, 107","13.80","C, 16, 107","10.90","C, 17, 107","7.60","C, 18, 107","5.40","C, 19, 107","6.30","C, 20, 107","7.80","C, 21, 107","7.40","C, 22, 107","7.90","C, 23, 107","8.10","C, 24, 107","7.10","C, 25, 107","6.10","C, 26, 107","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","M49_EUR_EE","POL","Poland","","","","Annual","Not available","15 to 24 years old","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.48","C, 15, 106","13.91","C, 16, 106, 203","12.61","C, 17, 106","10.59","C, 18, 106","9.04","C, 19, 106","10.11","C, 20, 106","10.77","C, 21, 106","11.50","C, 22, 106","11.82","C, 23, 106","12.21","C, 24, 106","11.98","C, 25, 106","10.99","C, 26, 106","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","M49_EUR_EE","POL","Poland","","","","Annual","Not available","15 to 24 years old","Total (national level)","Female","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.45","C, 15, 106","14.46","C, 16, 106, 203","13.11","C, 17, 106","11.94","C, 18, 106","10.82","C, 19, 106","10.83","C, 20, 106","11.01","C, 21, 106","11.84","C, 22, 106","12.19","C, 23, 106","12.31","C, 24, 106","11.96","C, 25, 106","10.81","C, 26, 106","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","M49_EUR_EE","POL","Poland","","","","Annual","Not available","15 to 24 years old","Total (national level)","Male","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.52","C, 15, 106","13.38","C, 16, 106, 203","12.13","C, 17, 106","9.26","C, 18, 106","7.29","C, 19, 106","9.40","C, 20, 106","10.54","C, 21, 106","11.19","C, 22, 106","11.47","C, 23, 106","12.13","C, 24, 106","11.99","C, 25, 106","11.15","C, 26, 106","",""
"8","8.8","8.8.1","C080801","Frequency rates of fatal and non-fatal occupational injuries, by sex and migrant status","SL_EMP_FTLINJUR","SD","Frequency rates of fatal occupational injuries among employees","M49_EUR_EE","POL","Poland","","","","Annual","Not available","15 years old and over","Total (national level)","Both sexes or no breakdown by sex","","Per 100,000 employees","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.20","11, 108, 204","5.10","12, 108, 204","4.90","13, 108, 204","4.90","14, 108, 204","4.70","15, 108, 204","4.40","16, 108, 204","4.60","17, 204","4.30","18, 204","4.50","19, 204","3.48","20, 109, 204","3.86","21, 109, 204","3.46","22, 111, 204","2.97","23, 111, 204","","","2.21","25, 113, 204","2.21","26, 113, 204","",""
"8","8.8","8.8.1","C080801","Frequency rates of fatal and non-fatal occupational injuries, by sex and migrant status","SL_EMP_FTLINJUR","SD","Frequency rates of fatal occupational injuries among employees","M49_EUR_EE","POL","Poland","","","","Annual","Not available","15 years old and over","Total (national level)","Female","","Per 100,000 employees","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.70","20, 109, 204","0.46","21, 109, 204","0.29","22, 111, 204","","","","","","","0.23","26, 113, 204","",""
"8","8.8","8.8.1","C080801","Frequency rates of fatal and non-fatal occupational injuries, by sex and migrant status","SL_EMP_FTLINJUR","SD","Frequency rates of fatal occupational injuries among employees","M49_EUR_EE","POL","Poland","","","","Annual","Not available","15 years old and over","Total (national level)","Male","","Per 100,000 employees","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.33","20, 109, 204","6.82","21, 109, 204","6.22","22, 111, 204","","","","","","","4.02","26, 113, 204","",""
"8","8.8","8.8.1","C080801","Frequency rates of fatal and non-fatal occupational injuries, by sex and migrant status","SL_EMP_INJUR","SD","Frequency rates of non-fatal occupational injuries among employees","M49_EUR_EE","POL","Poland","","","","Annual","Not available","15 years old and over","Total (national level)","Male","","Per 100,000 employees","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","985.79","22, 110, 204","","","","","","","822.23","26, 112, 204","",""
"8","8.8","8.8.1","C080801","Frequency rates of fatal and non-fatal occupational injuries, by sex and migrant status","SL_EMP_INJUR","SD","Frequency rates of non-fatal occupational injuries among employees","M49_EUR_EE","POL","Poland","","","","Annual","Not available","15 years old and over","Total (national level)","Female","","Per 100,000 employees","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","508.03","22, 110, 204","","","","","","","469.45","26, 112, 204","",""
"8","8.8","8.8.1","C080801","Frequency rates of fatal and non-fatal occupational injuries, by sex and migrant status","SL_EMP_INJUR","SD","Frequency rates of non-fatal occupational injuries among employees","M49_EUR_EE","POL","Poland","","","","Annual","Not available","15 years old and over","Total (national level)","Both sexes or no breakdown by sex","","Per 100,000 employees","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","763.49","22, 110, 204","701.47","23, 110, 204","","","653.20","25, 112, 204","654.02","26, 112, 204","",""
"8","8.10","8.10.1","C081001","(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults","FB_ATM_TOTL","SD","Number of automated teller machines (ATMs) per 100,000 adults","M49_EUR_EE","POL","Poland","","","","Annual","Not available","15 years old and over","Total (national level)","Both sexes or no breakdown by sex","","Per 100,000 population","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.36","C, 15, 114","27.48","C, 16, 114","30.98","C, 17, 114","35.86","C, 18, 114","42.99","C, 19, 114","48.53","C, 20, 114","50.73","C, 21, 114","53.73","C, 22, 114","56.16","C, 23, 114","58.30","C, 24, 114","63.46","C, 25, 114","68.51","C, 26, 114","",""
"8","8.10","8.10.1","C081001","(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults","FB_CBK_BRCH","SD","Number of commercial bank branches per 100,000 adults","M49_EUR_EE","POL","Poland","","","","Annual","Not available","15 years old and over","Total (national level)","Both sexes or no breakdown by sex","","Per 100,000 population","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.53","C, 15, 114","26.50","C, 16, 114","27.52","C, 17, 114","29.61","C, 18, 114","32.63","C, 19, 114","32.83","C, 20, 114","32.09","C, 21, 114","32.49","C, 22, 114","33.91","C, 23, 114","32.95","C, 24, 114","32.96","C, 25, 114","31.15","C, 26, 114","",""
"8","8.10","8.10.2","C081002","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","FB_BNK_ACCSS","SD","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","M49_EUR_EE","POL","Poland","","","","Annual","Other","15 years old and over","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.75","NA, 22","","","","","82.80","NA, 25","","","",""
"8","8.a","8.a.1","C080a01","Aid for Trade commitments and disbursements","DC_TOF_TRDCMDL","SD","Total official flows commitments for Aid for Trade, by donor","M49_EUR_EE","POL","Poland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Constant USD","Billions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.26","NA, 24, 205","22.65","NA, 25, 205","31.23","NA, 26, 205","",""
"8","8.a","8.a.1","C080a01","Aid for Trade commitments and disbursements","DC_TOF_TRDDBMDL","SD","Total official flows disbursed for Aid for Trade, by donor","M49_EUR_EE","POL","Poland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Constant USD","Billions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.36","NA, 24, 206","22.59","NA, 25, 206","31.12","NA, 26, 206","",""
"9","9.1","9.1.2","C090102","Passenger and freight volumes, by mode of transport","IS_RDP_FRGHTKM","SD","Freight volume (tonne kilometres), by road transport","M49_EUR_EE","POL","Poland","","","","Annual","Other","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Tonne kilometres","Thousands","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","272,144.00","E, 26","",""
"9","9.1","9.1.2","C090102","Passenger and freight volumes, by mode of transport","IS_RDP_PSSGRKM","SD","Passenger volume (passenger kilometres), by road transport","M49_EUR_EE","POL","Poland","","","","Annual","Other","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Kilometres","Thousands","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","265,145.00","E, 26","",""
"9","9.1","9.1.2","C090102","Passenger and freight volumes, by mode of transport","IS_RRS_FRGHTKM","SD","Freight volume (tonne kilometres), by rail transport","M49_EUR_EE","POL","Poland","","","","Annual","Other","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Tonne kilometres","Thousands","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51,841.00","E, 26","",""
"9","9.1","9.1.2","C090102","Passenger and freight volumes, by mode of transport","IS_RRS_PSSGRKM","SD","Passenger volume (passenger kilometres), by rail transport","M49_EUR_EE","POL","Poland","","","","Annual","Other","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Kilometres","Thousands","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17,367.00","E, 26","",""
"9","9.1","9.1.2","C090102","Passenger and freight volumes, by mode of transport","IS_TRP_FRGHT","SD","Freight volume, by air transport","M49_EUR_EE","POL","Poland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Metric Tons","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35,490.45","NA, 26, 115","",""
"9","9.1","9.1.2","C090102","Passenger and freight volumes, by mode of transport","IS_TRP_FRGHTKM","SD","Freight volume (tonne kilometres), by air transport","M49_EUR_EE","POL","Poland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Tonne kilometres","Thousands","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","120,016,465.88","NA, 26","",""
"9","9.1","9.1.2","C090102","Passenger and freight volumes, by mode of transport","IS_TRP_MAILTKM","SD","Mail volume (tonne kilometres), by air transport","M49_EUR_EE","POL","Poland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Tonne kilometres","Thousands","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15,793,332.00","NA, 26, 115","",""
"9","9.1","9.1.2","C090102","Passenger and freight volumes, by mode of transport","IS_TRP_PSSGR","SD","Passenger volume, by air transport","M49_EUR_EE","POL","Poland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Number","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4,841,128.65","NA, 26, 115","",""
"9","9.1","9.1.2","C090102","Passenger and freight volumes, by mode of transport","IS_TRP_PSSGRKM","SD","Passenger volume (passenger kilometres), by air transport","M49_EUR_EE","POL","Poland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Kilometres","Thousands","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7,580,321,420.09","NA, 26","",""
"9","9.2","9.2.1","C090201","Manufacturing value added as a proportion of GDP and per capita","NV_IND_MANF","SD","Manufacturing value added share in GDP at constant 2010 United States dollars","M49_EUR_EE","POL","Poland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.12","M, 11, 116","10.87","M, 12, 116","10.78","M, 13, 116","11.48","M, 14, 116","12.42","M, 15, 116","12.34","M, 16, 116","13.66","M, 17, 116","14.27","M, 18, 116","14.83","M, 19, 116","14.53","M, 20, 116","15.57","M, 21, 116","16.00","M, 22, 116","16.27","M, 23, 116","16.10","M, 24, 116","16.78","M, 25, 116","17.27","M, 26, 116","17.67","M, 27, 116"
"9","9.2","9.2.1","C090201","Manufacturing value added as a proportion of GDP and per capita","NV_IND_MANFPC","SD","Manufacturing value added per capita at constant 2010 United States dollars","M49_EUR_EE","POL","Poland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Constant USD","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","943.53","M, 11, 116","936.69","M, 12, 116","946.64","M, 13, 116","1,045.59","M, 14, 116","1,187.29","M, 15, 116","1,219.82","M, 16, 116","1,434.00","M, 17, 116","1,608.10","M, 18, 116","1,733.66","M, 19, 116","1,744.10","M, 20, 116","1,932.80","M, 21, 116","2,084.43","M, 22, 116","2,155.06","M, 23, 116","2,158.41","M, 24, 116","2,326.29","M, 25, 116","2,481.31","M, 26, 116","2,619.47","M, 27, 116"
"9","9.2","9.2.2","C090202","Manufacturing employment as a proportion of total employment","SL_TLF_MANF","SD","Manufacturing employment as a proportion of total employment","M49_EUR_EE","POL","Poland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.77","M, 11, 117","20.16","M, 12, 117","18.85","M, 13, 117","19.22","M, 14, 117","20.34","M, 15, 117","20.06","M, 16, 117","20.48","M, 17, 117","20.75","M, 18, 117","20.43","M, 19, 117","19.28","M, 20, 117","18.59","M, 21, 117","18.76","M, 22, 117","18.64","M, 23, 117","19.07","M, 24, 117","19.14","M, 25, 117","19.32","M, 26, 117","",""
"9","9.4","9.4.1","C090401","CO2 emission per unit of value added","EN_ATM_CO2","+","Emissions of carbon dioxide","M49_EUR_EE","POL","Poland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Metric Tons","Millions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","289.66","C, 11, 118","288.71","C, 12, 118","282.67","C, 13, 118","293.20","C, 14, 118","296.85","C, 15, 118","296.44","C, 16, 118","308.32","C, 17, 118","306.54","C, 18, 118","301.72","C, 19, 118","291.59","C, 20, 118","307.58","C, 21, 118","303.22","C, 22, 118","296.59","C, 23, 118","292.08","C, 24, 118","279.04","C, 25, 118","","","",""
"9","9.4","9.4.1","C090401","CO2 emission per unit of value added","EN_ATM_CO2GDP","+","Emissions of carbon dioxide per unit of GDP (PPP)","M49_EUR_EE","POL","Poland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","kg CO2 equivalent per USD1 constant 2005 PPP GDP","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.53","C, 11, 118","0.53","C, 12, 118","0.51","C, 13, 118","0.51","C, 14, 118","0.49","C, 15, 118","0.47","C, 16, 118","0.46","C, 17, 118","0.43","C, 18, 118","0.40","C, 19, 118","0.38","C, 20, 118","0.39","C, 21, 118","0.36","C, 22, 118","0.35","C, 23, 118","0.34","C, 24, 118","0.31","C, 25, 118","","","",""
"9","9.4","9.4.1","C090401","CO2 emission per unit of value added","EN_ATM_CO2MVA","+","Emissions of carbon dioxide per unit of Manufacturing Value Added","M49_EUR_EE","POL","Poland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Kilograms per constant USD","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.21","M, 11, 119","1.09","M, 12, 119","1.02","M, 13, 119","0.91","M, 14, 119","0.82","M, 15, 119","0.70","M, 16, 119","0.59","M, 17, 119","0.56","M, 18, 119","0.46","M, 19, 119","0.40","M, 20, 119","0.38","M, 21, 119","0.36","M, 22, 119","0.34","M, 23, 119","0.33","M, 24, 119","0.31","M, 25, 119","","","",""
"9","9.5","9.5.1","C090501","Research and development expenditure as a proportion of GDP","GB_XPD_RSDV","SD","Research and development (R&D) expenditure as a proportion of GDP","M49_EUR_EE","POL","Poland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.64","C","0.62","C","0.56","C","0.54","C","0.56","C","0.57","C","0.55","C","0.56","C","0.60","C","0.67","C","0.72","C","0.75","C","0.88","C","0.87","C","0.94","C","","","",""
