"Goal","Target","Indicator Ref","IndicatorId","Indicator Description","Series Code","Series Type","Series Description","Parent Country or Area Code","Country or Area Code","Country or Area Name","LDC","LLDC","SIDS","Frequency","Source type","Age group","Location","Sex","Value type","Unit","Unit multiplier","1987","FN","1988","FN","1989","FN","1990","FN","1991","FN","1992","FN","1993","FN","1994","FN","1995","FN","1996","FN","1997","FN","1998","FN","1999","FN","2000","FN","2001","FN","2002","FN","2003","FN","2004","FN","2005","FN","2006","FN","2007","FN","2008","FN","2009","FN","2010","FN","2011","FN","2012","FN","2013","FN","2014","FN","2015","FN","2016","FN"
"8","8.4","8.4.1","C200202","Material footprint, material footprint per capita, and material footprint per GDP","EN_MAT_FTPRPC","SD","Material footprint per capita","MDG_LAC_CAR","TTO","Trinidad and Tobago","","","True","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Metric Tons","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","5.24","C, 11, 111","5.55","C, 12, 111","5.95","C, 13, 111","5.56","C, 14, 111","5.43","C, 15, 111","5.96","C, 16, 111","6.04","C, 17, 111","6.32","C, 18, 111","6.00","C, 19, 111","4.92","C, 20, 111","4.24","C, 21, 111","","","","","","","","","","","",""
"8","8.4","8.4.1","C200202","Material footprint, material footprint per capita, and material footprint per GDP","EN_MAT_FTPRPG","SD","Material footprint per unit of GDP","MDG_LAC_CAR","TTO","Trinidad and Tobago","","","True","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Kilograms","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","0.61","C, 11, 111","0.63","C, 12, 111","0.62","C, 13, 111","0.51","C, 14, 111","0.47","C, 15, 111","0.48","C, 16, 111","0.43","C, 17, 111","0.44","C, 18, 111","0.40","C, 19, 111","0.35","C, 20, 111","0.30","C, 21, 111","","","","","","","","","","","",""
"8","8.4","8.4.1","C200202","Material footprint, material footprint per capita, and material footprint per GDP","EN_MAT_FTPRTN","SD","Material footprint","MDG_LAC_CAR","TTO","Trinidad and Tobago","","","True","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Metric Tons","Millions","","","","","","","","","","","","","","","","","","","","","","","","","","","6,641,000.00","C, 11, 111","7,063,000.00","C, 12, 111","7,599,000.00","C, 13, 111","7,138,000.00","C, 14, 111","7,010,000.00","C, 15, 111","7,731,000.00","C, 16, 111","7,864,000.00","C, 17, 111","8,277,000.00","C, 18, 111","7,900,000.00","C, 19, 111","6,515,000.00","C, 20, 111","5,628,000.00","C, 21, 111","","","","","","","","","","","",""
"8","8.4","8.4.2","C200203","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","EN_MAT_DOMCMPC","SD","Domestic material consumption per capita","MDG_LAC_CAR","TTO","Trinidad and Tobago","","","True","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Metric Tons","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","11.33","C, 11, 111","10.04","C, 12, 111","6.02","C, 13, 111","14.77","C, 14, 111","11.80","C, 15, 111","12.96","C, 16, 111","17.22","C, 17, 111","19.85","C, 18, 111","17.54","C, 19, 111","17.47","C, 20, 111","17.63","C, 21, 111","","","","","","","","","","","",""
"8","8.4","8.4.2","C200203","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","EN_MAT_DOMCMPG","SD","Domestic material consumption per unit of GDP","MDG_LAC_CAR","TTO","Trinidad and Tobago","","","True","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Kilograms","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","1.33","C, 11, 111","1.13","C, 12, 111","0.63","C, 13, 111","1.36","C, 14, 111","1.01","C, 15, 111","1.05","C, 16, 111","1.24","C, 17, 111","1.37","C, 18, 111","1.19","C, 19, 111","1.20","C, 20, 111","1.25","C, 21, 111","","","","","","","","","","","",""
"8","8.4","8.4.2","C200203","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","EN_MAT_DOMCMPT","SD","Domestic material consumption","MDG_LAC_CAR","TTO","Trinidad and Tobago","","","True","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Metric Tons","Millions","","","","","","","","","","","","","","","","","","","","","","","","","","","14,365,257.00","C, 11, 111","12,769,595.00","C, 12, 111","7,692,958.00","C, 13, 111","18,962,692.00","C, 14, 111","15,221,932.00","C, 15, 111","16,811,376.00","C, 16, 111","22,438,788.00","C, 17, 111","26,001,662.00","C, 18, 111","23,088,348.00","C, 19, 111","23,117,934.00","C, 20, 111","23,417,706.00","C, 21, 111","","","","","","","","","","","",""
"8","8.5","8.5.2","C080502","Unemployment rate, by sex, age and persons with disabilities","SL_TLF_UEM","SD","Unemployment rate","MDG_LAC_CAR","TTO","Trinidad and Tobago","","","True","Annual","Not available","15 to 24 years old","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","23.20","C, 11, 112","22.60","C, 12, 112","21.10","C, 13, 112","","","","","16.50","C, 16, 112","13.00","C, 17, 112","11.30","C, 18, 112","10.50","C, 19, 112","11.70","C, 20, 112","14.00","C, 21, 112","","","11.40","C, 23, 112","9.20","C, 24, 112","7.90","C, 25, 112","8.40","C, 26, 112","",""
"8","8.5","8.5.2","C080502","Unemployment rate, by sex, age and persons with disabilities","SL_TLF_UEM","SD","Unemployment rate","MDG_LAC_CAR","TTO","Trinidad and Tobago","","","True","Annual","Not available","15 to 24 years old","Total (national level)","Female","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","27.70","C, 11, 112","28.00","C, 12, 112","26.40","C, 13, 112","","","","","21.60","C, 16, 112","17.00","C, 17, 112","14.20","C, 18, 112","12.90","C, 19, 112","14.40","C, 20, 112","16.80","C, 21, 112","","","6.70","C, 23, 112","11.40","C, 24, 112","10.10","C, 25, 112","9.90","C, 26, 112","",""
"8","8.5","8.5.2","C080502","Unemployment rate, by sex, age and persons with disabilities","SL_TLF_UEM","SD","Unemployment rate","MDG_LAC_CAR","TTO","Trinidad and Tobago","","","True","Annual","Not available","15 to 24 years old","Total (national level)","Male","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","20.30","C, 11, 112","19.10","C, 12, 112","17.40","C, 13, 112","","","","","12.90","C, 16, 112","10.00","C, 17, 112","9.40","C, 18, 112","8.80","C, 19, 112","10.00","C, 20, 112","12.10","C, 21, 112","","","9.90","C, 23, 112","7.70","C, 24, 112","6.40","C, 25, 112","7.40","C, 26, 112","",""
"8","8.5","8.5.2","C080502","Unemployment rate, by sex, age and persons with disabilities","SL_TLF_UEM","SD","Unemployment rate","MDG_LAC_CAR","TTO","Trinidad and Tobago","","","True","Annual","Not available","15 years old and over","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","12.10","C, 11, 112","10.80","C, 12, 112","10.40","C, 13, 112","10.50","C, 14, 112","8.30","C, 15, 112","8.00","C, 16, 112","6.30","C, 17, 112","5.50","C, 18, 112","4.60","C, 19, 112","5.30","C, 20, 112","5.90","C, 21, 112","4.70","C, 22, 112","5.00","C, 23, 112","3.60","C, 24, 112","3.30","C, 25, 112","3.40","C, 26, 112","",""
"8","8.5","8.5.2","C080502","Unemployment rate, by sex, age and persons with disabilities","SL_TLF_UEM","SD","Unemployment rate","MDG_LAC_CAR","TTO","Trinidad and Tobago","","","True","Annual","Not available","15 years old and over","Total (national level)","Female","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","15.10","C, 11, 112","14.40","C, 12, 112","14.50","C, 13, 112","13.80","C, 14, 112","11.20","C, 15, 112","11.00","C, 16, 112","8.70","C, 17, 112","7.90","C, 18, 112","6.20","C, 19, 112","6.30","C, 20, 112","7.00","C, 21, 112","","","","","4.70","C, 24, 112","4.00","C, 25, 112","4.10","C, 26, 112","",""
"8","8.5","8.5.2","C080502","Unemployment rate, by sex, age and persons with disabilities","SL_TLF_UEM","SD","Unemployment rate","MDG_LAC_CAR","TTO","Trinidad and Tobago","","","True","Annual","Not available","15 years old and over","Total (national level)","Male","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","10.20","C, 11, 112","8.60","C, 12, 112","7.80","C, 13, 112","8.30","C, 14, 112","6.40","C, 15, 112","5.80","C, 16, 112","4.50","C, 17, 112","3.90","C, 18, 112","3.50","C, 19, 112","4.60","C, 20, 112","5.20","C, 21, 112","","","","","2.80","C, 24, 112","2.90","C, 25, 112","2.90","C, 26, 112","",""
"8","8.5","8.5.2","C080502","Unemployment rate, by sex, age and persons with disabilities","SL_TLF_UEM","SD","Unemployment rate","MDG_LAC_CAR","TTO","Trinidad and Tobago","","","True","Annual","Not available","25 years old and over","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","8.80","C, 11, 112","","","7.60","C, 13, 112","","","","","5.70","C, 16, 112","4.50","C, 17, 112","4.10","C, 18, 112","3.30","C, 19, 112","3.90","C, 20, 112","4.40","C, 21, 112","","","","","2.70","C, 24, 112","2.60","C, 25, 112","2.70","C, 26, 112","",""
"8","8.5","8.5.2","C080502","Unemployment rate, by sex, age and persons with disabilities","SL_TLF_UEM","SD","Unemployment rate","MDG_LAC_CAR","TTO","Trinidad and Tobago","","","True","Annual","Not available","25 years old and over","Total (national level)","Female","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","11.30","C, 11, 112","","","11.20","C, 13, 112","","","","","8.20","C, 16, 112","6.50","C, 17, 112","6.40","C, 18, 112","4.70","C, 19, 112","4.60","C, 20, 112","5.20","C, 21, 112","","","","","3.70","C, 24, 112","3.10","C, 25, 112","3.30","C, 26, 112","",""
"8","8.5","8.5.2","C080502","Unemployment rate, by sex, age and persons with disabilities","SL_TLF_UEM","SD","Unemployment rate","MDG_LAC_CAR","TTO","Trinidad and Tobago","","","True","Annual","Not available","25 years old and over","Total (national level)","Male","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","7.30","C, 11, 112","","","5.40","C, 13, 112","","","","","3.90","C, 16, 112","3.10","C, 17, 112","2.50","C, 18, 112","2.30","C, 19, 112","3.40","C, 20, 112","3.80","C, 21, 112","","","","","2.00","C, 24, 112","2.30","C, 25, 112","2.20","C, 26, 112","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","MDG_LAC_CAR","TTO","Trinidad and Tobago","","","True","Annual","Not available","15 to 24 years old","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.52","C, 24, 112, 196","","","","","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","MDG_LAC_CAR","TTO","Trinidad and Tobago","","","True","Annual","Not available","15 to 24 years old","Total (national level)","Female","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.46","C, 24, 112, 196","","","","","",""
"8","8.6","8.6.1","C080601","Proportion of youth (aged 15-24 years) not in education, employment or training","SL_TLF_NEET","SD","Proportion of youth not in education, employment or training","MDG_LAC_CAR","TTO","Trinidad and Tobago","","","True","Annual","Not available","15 to 24 years old","Total (national level)","Male","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.06","C, 24, 112, 196","","","","","",""
"8","8.7","8.7.1","C080701","Proportion and number of children aged 5‑17 years engaged in child labour, by sex and age","SL_TLF_CHDLBR","SD","Proportion of children aged 5 - 17 years engaged in labour","MDG_LAC_CAR","TTO","Trinidad and Tobago","","","True","Annual","Not available","15 to 17 years old","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","1.90","CA, 11, 113, 197","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8","8.7","8.7.1","C080701","Proportion and number of children aged 5‑17 years engaged in child labour, by sex and age","SL_TLF_CHDLBR","SD","Proportion of children aged 5 - 17 years engaged in labour","MDG_LAC_CAR","TTO","Trinidad and Tobago","","","True","Annual","Not available","15 to 17 years old","Total (national level)","Female","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","1.60","CA, 11, 113, 197","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8","8.7","8.7.1","C080701","Proportion and number of children aged 5‑17 years engaged in child labour, by sex and age","SL_TLF_CHDLBR","SD","Proportion of children aged 5 - 17 years engaged in labour","MDG_LAC_CAR","TTO","Trinidad and Tobago","","","True","Annual","Not available","15 to 17 years old","Total (national level)","Male","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","2.30","CA, 11, 113, 197","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8","8.7","8.7.1","C080701","Proportion and number of children aged 5‑17 years engaged in child labour, by sex and age","SL_TLF_CHDLBR","SD","Proportion of children aged 5 - 17 years engaged in labour","MDG_LAC_CAR","TTO","Trinidad and Tobago","","","True","Annual","Not available","5 to 17 years old","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.30","CA, 17, 113, 197","","","","","","","","","","","","","","","","","","","",""
"8","8.7","8.7.1","C080701","Proportion and number of children aged 5‑17 years engaged in child labour, by sex and age","SL_TLF_CHDLBR","SD","Proportion of children aged 5 - 17 years engaged in labour","MDG_LAC_CAR","TTO","Trinidad and Tobago","","","True","Annual","Not available","5 to 17 years old","Total (national level)","Female","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.00","CA, 17, 113, 197","","","","","","","","","","","","","","","","","","","",""
"8","8.7","8.7.1","C080701","Proportion and number of children aged 5‑17 years engaged in child labour, by sex and age","SL_TLF_CHDLBR","SD","Proportion of children aged 5 - 17 years engaged in labour","MDG_LAC_CAR","TTO","Trinidad and Tobago","","","True","Annual","Not available","5 to 17 years old","Total (national level)","Male","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.70","CA, 17, 113, 197","","","","","","","","","","","","","","","","","","","",""
"8","8.8","8.8.1","C080801","Frequency rates of fatal and non-fatal occupational injuries, by sex and migrant status","SL_EMP_FTLINJUR","SD","Frequency rates of fatal occupational injuries among employees","MDG_LAC_CAR","TTO","Trinidad and Tobago","","","True","Annual","Not available","15 years old and over","Total (national level)","Both sexes or no breakdown by sex","","Per 100,000 employees","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","0.90","11, 114, 198","0.50","12, 114, 198","0.10","13, 114, 198","0.50","14, 114, 198","0.50","15, 114, 198","3.10","16, 114, 198","1.90","17, 114, 198","","","","","","","","","","","","","","","","","","","",""
"8","8.8","8.8.1","C080801","Frequency rates of fatal and non-fatal occupational injuries, by sex and migrant status","SL_EMP_INJUR","SD","Frequency rates of non-fatal occupational injuries among employees","MDG_LAC_CAR","TTO","Trinidad and Tobago","","","True","Annual","Not available","15 years old and over","Total (national level)","Both sexes or no breakdown by sex","","Per 100,000 employees","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","88.10","11, 114, 198","94.90","12, 114, 198","102.00","13, 114, 198","65.00","14, 114, 198","41.00","15, 114, 198","42.70","16, 114, 198","64.30","17, 114, 198","","","","","","","","","","","","","","","","","","","",""
"8","8.10","8.10.1","C081001","(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults","FB_ATM_TOTL","SD","Number of automated teller machines (ATMs) per 100,000 adults","MDG_LAC_CAR","TTO","Trinidad and Tobago","","","True","Annual","Not available","15 years old and over","Total (national level)","Both sexes or no breakdown by sex","","Per 100,000 population","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.63","C, 19, 115","33.91","C, 20, 115","34.67","C, 21, 115","35.15","C, 22, 115","35.82","C, 23, 115","40.25","C, 24, 115","40.45","C, 25, 115","41.02","C, 26, 115","",""
"8","8.10","8.10.1","C081001","(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults","FB_CBK_BRCH","SD","Number of commercial bank branches per 100,000 adults","MDG_LAC_CAR","TTO","Trinidad and Tobago","","","True","Annual","Not available","15 years old and over","Total (national level)","Both sexes or no breakdown by sex","","Per 100,000 population","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.58","C, 15, 115","12.43","C, 16, 115","12.60","C, 17, 115","12.79","C, 18, 115","12.79","C, 19, 115","12.80","C, 20, 115","13.49","C, 21, 115","12.57","C, 22, 115","12.69","C, 23, 115","12.54","C, 24, 115","13.33","C, 25, 115","12.99","C, 26, 115","",""
"8","8.10","8.10.2","C081002","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","FB_BNK_ACCSS","SD","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","MDG_LAC_CAR","TTO","Trinidad and Tobago","","","True","Annual","Other","15 years old and over","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.99","NA, 22","","","","","","","","","",""
"9","9.1","9.1.2","C090102","Passenger and freight volumes, by mode of transport","IS_RDP_FRGHTKM","SD","Freight volume (tonne kilometres), by road transport","MDG_LAC_CAR","TTO","Trinidad and Tobago","","","True","Annual","Other","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Tonne kilometres","Thousands","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9,436.00","M, 26","",""
"9","9.1","9.1.2","C090102","Passenger and freight volumes, by mode of transport","IS_RDP_PSSGRKM","SD","Passenger volume (passenger kilometres), by road transport","MDG_LAC_CAR","TTO","Trinidad and Tobago","","","True","Annual","Other","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Kilometres","Thousands","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49,711.00","M, 26","",""
"9","9.1","9.1.2","C090102","Passenger and freight volumes, by mode of transport","IS_TRP_FRGHT","SD","Freight volume, by air transport","MDG_LAC_CAR","TTO","Trinidad and Tobago","","","True","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Metric Tons","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6,746.86","NA, 26, 116","",""
"9","9.1","9.1.2","C090102","Passenger and freight volumes, by mode of transport","IS_TRP_FRGHTKM","SD","Freight volume (tonne kilometres), by air transport","MDG_LAC_CAR","TTO","Trinidad and Tobago","","","True","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Tonne kilometres","Thousands","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43,198,175.95","NA, 26","",""
"9","9.1","9.1.2","C090102","Passenger and freight volumes, by mode of transport","IS_TRP_MAILTKM","SD","Mail volume (tonne kilometres), by air transport","MDG_LAC_CAR","TTO","Trinidad and Tobago","","","True","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Tonne kilometres","Thousands","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","117,450.55","NA, 26, 116","",""
"9","9.1","9.1.2","C090102","Passenger and freight volumes, by mode of transport","IS_TRP_PSSGR","SD","Passenger volume, by air transport","MDG_LAC_CAR","TTO","Trinidad and Tobago","","","True","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Number","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2,617,842.95","NA, 26, 116","",""
"9","9.1","9.1.2","C090102","Passenger and freight volumes, by mode of transport","IS_TRP_PSSGRKM","SD","Passenger volume (passenger kilometres), by air transport","MDG_LAC_CAR","TTO","Trinidad and Tobago","","","True","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Kilometres","Thousands","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4,247,162,640.05","NA, 26","",""
"9","9.2","9.2.1","C090201","Manufacturing value added as a proportion of GDP and per capita","NV_IND_MANF","SD","Manufacturing value added share in GDP at constant 2010 United States dollars","MDG_LAC_CAR","TTO","Trinidad and Tobago","","","True","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","13.65","M, 11, 117","13.91","M, 12, 117","14.51","M, 13, 117","16.39","M, 14, 117","16.39","M, 15, 117","16.84","M, 16, 117","18.61","M, 17, 117","18.89","M, 18, 117","18.90","M, 19, 117","19.56","M, 20, 117","19.97","M, 21, 117","19.60","M, 22, 117","18.29","M, 23, 117","17.96","M, 24, 117","17.56","M, 25, 117","17.22","M, 26, 117","16.82","M, 27, 117"
"9","9.2","9.2.1","C090201","Manufacturing value added as a proportion of GDP and per capita","NV_IND_MANFPC","SD","Manufacturing value added per capita at constant 2010 United States dollars","MDG_LAC_CAR","TTO","Trinidad and Tobago","","","True","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Constant USD","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","1,311.03","M, 11, 117","1,386.53","M, 12, 117","1,554.82","M, 13, 117","1,999.22","M, 14, 117","2,148.19","M, 15, 117","2,332.07","M, 16, 117","2,911.12","M, 17, 117","3,073.11","M, 18, 117","3,164.11","M, 19, 117","3,116.87","M, 20, 117","3,163.13","M, 21, 117","3,089.43","M, 22, 117","2,907.60","M, 23, 117","2,891.01","M, 24, 117","2,865.59","M, 25, 117","2,738.88","M, 26, 117","2,591.24","M, 27, 117"
"9","9.2","9.2.2","C090202","Manufacturing employment as a proportion of total employment","SL_TLF_MANF","SD","Manufacturing employment as a proportion of total employment","MDG_LAC_CAR","TTO","Trinidad and Tobago","","","True","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","10.91","M, 11, 118","10.25","M, 12, 118","10.63","M, 13, 118","10.30","M, 14, 118","10.44","M, 15, 118","9.69","M, 16, 118","9.47","M, 17, 118","9.20","M, 18, 118","9.22","M, 19, 118","9.02","M, 20, 118","8.95","M, 21, 118","","","8.33","M, 23, 118","","","","","","","",""
"9","9.4","9.4.1","C090401","CO2 emission per unit of value added","EN_ATM_CO2","+","Emissions of carbon dioxide","MDG_LAC_CAR","TTO","Trinidad and Tobago","","","True","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Metric Tons","Millions","","","","","","","","","","","","","","","","","","","","","","","","","","","10.10","C, 11, 119","11.77","C, 12, 119","13.06","C, 13, 119","15.31","C, 14, 119","15.75","C, 15, 119","17.54","C, 16, 119","19.44","C, 17, 119","21.65","C, 18, 119","21.53","C, 19, 119","20.17","C, 20, 119","22.34","C, 21, 119","22.24","C, 22, 119","22.04","C, 23, 119","22.95","C, 24, 119","23.21","C, 25, 119","","","",""
"9","9.4","9.4.1","C090401","CO2 emission per unit of value added","EN_ATM_CO2GDP","+","Emissions of carbon dioxide per unit of GDP (PPP)","MDG_LAC_CAR","TTO","Trinidad and Tobago","","","True","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","kg CO2 equivalent per USD1 constant 2005 PPP GDP","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","0.45","C, 11, 119","0.50","C, 12, 119","0.52","C, 13, 119","0.53","C, 14, 119","0.50","C, 15, 119","0.53","C, 16, 119","0.52","C, 17, 119","0.55","C, 18, 119","0.53","C, 19, 119","0.52","C, 20, 119","0.57","C, 21, 119","0.57","C, 22, 119","0.56","C, 23, 119","0.57","C, 24, 119","0.57","C, 25, 119","","","",""
"9","9.4","9.4.1","C090401","CO2 emission per unit of value added","EN_ATM_CO2MVA","+","Emissions of carbon dioxide per unit of Manufacturing Value Added","MDG_LAC_CAR","TTO","Trinidad and Tobago","","","True","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Kilograms per constant USD","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","1.24","M, 11, 120","1.56","M, 12, 120","1.47","M, 13, 120","1.06","M, 14, 120","0.87","M, 15, 120","1.07","M, 16, 120","0.65","M, 17, 120","1.28","M, 18, 120","1.18","M, 19, 120","0.95","M, 20, 120","1.01","M, 21, 120","0.85","M, 22, 120","1.11","M, 23, 120","1.11","M, 24, 120","1.34","M, 25, 120","","","",""
"9","9.5","9.5.1","C090501","Research and development expenditure as a proportion of GDP","GB_XPD_RSDV","SD","Research and development (R&D) expenditure as a proportion of GDP","MDG_LAC_CAR","TTO","Trinidad and Tobago","","","True","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","0.13","C","0.12","C","0.13","C","0.11","C","0.11","C","0.09","C","0.06","C","0.05","C","0.03","C, 199","0.06","C","0.05","C","0.04","C","0.05","C","0.05","C","","","","","",""
"9","9.a","9.a.1","C090a01","Total official international support (official development assistance plus other official flows) to infrastructure","DC_TOF_INFRAL","SD","Total official flows for infrastructure, by recipient","MDG_LAC_CAR","TTO","Trinidad and Tobago","","","True","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Constant USD","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.36","NA, 12, 179","0.86","NA, 13, 180","0.95","NA, 14, 180","4.30","NA, 15, 180","1.70","NA, 16, 180","1.29","NA, 17, 180","0.77","NA, 18, 180","0.01","NA, 19, 180","0.97","NA, 20, 180","0.61","NA, 21, 180","","","","","","","","","","","",""
"9","9.b","9.b.1","C090b01","Proportion of medium and high-tech industry value added in total value added","NV_IND_TECH","SD","Proportion of medium and high-tech industry value added in total value added","MDG_LAC_CAR","TTO","Trinidad and Tobago","","","True","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","27.14","M, 11, 121","28.91","M, 12, 121","23.81","M, 13, 121","30.08","M, 14, 121","34.56","M, 15, 121","36.53","M, 16, 121","39.60","M, 17, 121","39.60","M, 18, 121","39.60","M, 19, 121","39.60","M, 20, 121","39.60","M, 21, 121","39.60","M, 22, 121","39.60","M, 23, 121","39.60","M, 24, 121","39.60","M, 25, 121","","","",""
"9","9.c","9.c.1","C090c01","Proportion of population covered by a mobile network, by technology","IT_MOB_2GNTWK","SD","Proportion of population covered by at least a 2G mobile network","MDG_LAC_CAR","TTO","Trinidad and Tobago","","","True","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100.00","18, 124","100.00","19, 124","100.00","20, 124","100.00","21, 123","","","100.00","23, 123","100.00","24, 123","100.00","25, 123","100.00","26, 123","",""
